,latitude,longitude,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
13941,38.02216474595444,23.732334561645985,1.0,2.0,4.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13942,37.9793564,23.7105512,1.0,2.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13943,37.97685630013631,23.72878997301637,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13944,37.9857072,23.7323038,1.0,1.0,2.0,1.3,999.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.73
13945,37.9857072,23.7323038,0.0,1.0,0.0,1.3,999.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,2.81
13946,37.9857072,23.7323038,1.0,1.0,2.0,1.3,999.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13947,37.96327,23.72102,2.0,3.0,4.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13948,37.9829484,23.7218243,1.0,1.0,2.0,2.0,365.0,4.75,5.0,5.0,5.0,5.0,4.5,5.0,3.43
13949,37.96264,23.72072,1.0,0.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.85
13950,37.9782487,23.72942,1.0,1.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13951,37.9637623,23.7192442,1.0,2.0,2.0,2.0,365.0,4.75,5.0,4.5,5.0,5.0,4.75,5.0,2.61
13952,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13953,37.9857072,23.7323038,1.0,1.0,2.0,1.3,999.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
13954,37.98254,23.72075,1.0,1.0,1.0,3.9,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.09
13955,37.96359,23.72216,1.0,1.0,1.0,1.0,60.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0
13956,37.9784271,23.7460962,2.0,2.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13957,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13958,37.9857072,23.7323038,1.0,1.0,2.0,1.3,999.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0
13959,37.9857072,23.7323038,1.0,1.0,2.0,1.3,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13960,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13961,37.96287239999999,23.7195841,1.0,2.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13962,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13963,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,0.88
13964,37.9857072,23.7323038,0.0,1.0,0.0,1.3,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13965,37.9732973,23.7330259,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13966,37.9732973,23.7330259,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13967,37.9649397,23.7268163,1.0,1.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13968,37.9762589,23.7325586,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13969,37.9762589,23.7325586,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13970,37.9762589,23.7325586,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13971,37.9762589,23.7325586,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13972,37.9762589,23.7325586,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13973,37.96324088469614,23.71997055690833,1.0,1.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13974,37.9762589,23.7325586,1.0,2.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13975,37.96033559473442,23.72086916262704,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13976,37.9736742,23.731655,2.0,2.0,2.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
13977,37.96224193169912,23.72098136556941,1.0,2.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13978,37.98848,23.74192,0.0,1.0,0.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13979,37.9627576,23.7221034,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13980,37.9649397,23.7268163,0.0,2.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13981,37.97019021038051,23.750467780806776,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13982,37.96032804476364,23.72923501999976,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13983,37.97386,23.73063,0.0,2.0,0.0,1.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
13984,37.97461324011877,23.731894116967663,1.0,1.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13985,37.98519,23.74381,1.0,1.0,1.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13986,37.9777627,23.7294833,1.0,2.0,2.0,2.0,365.0,4.5,5.0,4.0,5.0,5.0,5.0,4.5,2.0
13987,38.00199555413671,23.745338759348567,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13988,37.9732973,23.7330259,1.0,1.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13989,37.9714594,23.7482984,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.73
13990,37.9889540581656,23.741887515284823,1.0,1.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13991,37.9900736,23.768745,1.0,1.0,1.0,30.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13992,37.97803,23.75244,3.5,4.0,4.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13993,38.00262,23.74085,1.0,1.0,3.0,1.0,365.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0
13994,37.9768859,23.7287256,1.0,1.0,1.0,1.9,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13995,37.9768859,23.7287256,1.0,1.0,1.0,1.9,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
13996,37.9641875,23.7306046,1.0,0.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.94
13997,37.9815244,23.7214573,1.0,2.0,3.0,4.6,365.0,4.0,5.0,4.5,5.0,5.0,3.0,3.0,2.0
13998,37.9794995,23.7455837,1.0,1.0,2.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13999,38.0060703,23.7353989,1.0,1.0,1.0,7.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14000,37.963530238870334,23.721730782803355,1.0,2.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14001,37.95845,23.74196,3.0,3.0,5.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14002,37.9776666,23.7538264,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14003,37.9747919,23.7137733,1.0,1.0,1.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14004,38.0001,23.72694,2.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14005,37.96588,23.7258,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.29
14006,37.9856234,23.7411347,1.0,0.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14007,37.96567539999999,23.7290032,1.0,1.0,4.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14008,37.99628179896316,23.72683612544568,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14009,37.99736,23.72847,1.0,1.0,2.0,1.0,365.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,1.87
14010,37.9845515,23.7389306,1.0,1.0,1.0,2.0,365.0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,2.0
14011,37.9728637,23.754459,1.0,1.0,0.0,3.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14012,38.0011215,23.7217327,1.0,1.0,1.0,2.0,28.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14013,37.99015,23.72107,1.0,2.0,4.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14014,37.9860073,23.7444798,1.0,2.0,4.0,2.1,80.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14015,37.96777,23.73075,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14016,37.9857072,23.7323038,1.0,1.0,1.0,1.3,999.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14017,37.97998,23.7408,1.0,1.0,1.0,1.0,365.0,5.0,3.5,5.0,5.0,4.5,5.0,4.5,2.0
14018,37.9872728,23.7515023,1.0,1.0,1.0,2.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14019,37.96841,23.73209,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14020,37.9923234,23.7733424,1.0,1.0,2.0,2.0,60.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14021,37.96843,23.73265,1.5,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14022,37.98659,23.72343,1.0,1.0,2.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
14023,37.96801,23.73287,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14024,37.97789705591671,23.72994211534424,0.0,1.0,0.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14025,37.99391,23.72771,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14026,37.9660784,23.7460297,2.0,1.0,3.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14027,37.9707702,23.7098255,1.0,2.0,2.0,3.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14028,37.97217,23.71073,0.0,2.0,0.0,6.0,364.0,4.67,5.0,4.67,5.0,5.0,5.0,4.67,2.31
14029,37.9606338,23.741458,1.0,2.0,3.0,2.6,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
14030,38.00219,23.72242,1.0,1.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14031,37.96883529999999,23.7096975,1.0,0.0,1.0,61.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14032,37.9677005,23.7287451,1.0,2.0,2.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14033,37.9849532,23.7334972,1.0,1.0,1.0,1.0,365.0,4.33,4.33,4.0,4.33,4.33,4.0,4.0,3.0
14034,37.9802978,23.7400985,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14035,37.9633652,23.7194921,2.0,3.0,3.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,4.29
14036,37.98417,23.7369124,1.0,1.0,1.0,1.7,365.0,3.25,3.5,4.25,3.75,3.5,3.0,3.5,3.64
14037,37.9858074,23.7200026,1.0,1.0,1.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14038,37.9939303,23.7726083,3.0,3.0,3.0,2.4,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.87
14039,37.96826708103954,23.73297124135874,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14040,37.9645711,23.7190276,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14041,37.978771172027415,23.74182973193344,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14042,37.967711113706606,23.73071201234266,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14043,37.974473134084846,23.713246785964024,2.0,2.0,2.0,3.1,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14044,37.96712461461845,23.7326443082014,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14045,37.98618350093052,23.7093149823593,1.5,2.0,3.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14046,37.98547077728568,23.75217863142778,1.0,1.0,1.0,2.0,365.0,4.5,4.5,4.5,4.5,4.5,4.5,4.5,1.5
14047,37.98974227018837,23.76228353211404,1.0,1.0,1.0,1.4,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
14048,37.9646007,23.724618,1.0,0.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
14049,37.9868164,23.745319,1.0,2.0,2.0,4.7,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14050,37.99924811779915,23.724835440516472,1.0,2.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14051,37.98491,23.75472,2.0,1.0,1.0,1.6,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.94
14052,37.9645416,23.7221732,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,3.0
14053,37.9640818,23.7247395,1.0,2.0,2.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14054,37.9655784,23.727158,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14055,37.98685,23.74505,1.0,1.0,2.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14056,37.97665,23.71189,1.0,1.0,1.0,1.2,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14057,37.97824,23.70945,1.0,1.0,1.0,1.2,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14058,37.9765491,23.7184691,2.0,2.0,3.0,2.0,365.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0
14059,37.9641704,23.7322072,1.0,1.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14060,37.9659,23.74607,1.0,2.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14061,37.95614339999999,23.7264841,1.0,2.0,2.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0
14062,37.9724647,23.754367,1.0,2.0,4.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.08
14063,37.9861455,23.7333597,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14064,37.98812365381952,23.709310113246087,1.5,2.0,3.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14065,37.983909,23.7360086,2.0,2.0,2.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14066,37.9649065,23.7252217,1.0,2.0,2.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14067,37.95840219999999,23.7287339,2.0,2.0,2.0,1.0,30.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14068,37.9964571,23.7366539,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14069,37.98994032795817,23.72438645541532,1.0,1.0,1.0,20.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14070,37.97225928520274,23.745404025767964,1.0,1.0,2.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
14071,37.98565,23.7319,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14072,37.95653,23.72123,1.0,1.0,1.0,3.0,59.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.94
14073,37.9849676,23.7375067,2.0,2.0,3.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,4.33,4.67,3.0
14074,37.9849676,23.7375067,2.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14075,37.9849676,23.7375067,2.0,2.0,3.0,1.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14076,37.9849676,23.7375067,2.0,2.0,3.0,1.0,30.0,4.5,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14077,37.9676246,23.7310458,1.0,1.0,1.0,1.0,365.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,1.0
14078,37.9849676,23.7375067,2.0,2.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14079,37.9849676,23.7375067,2.0,2.0,3.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14080,38.0120675,23.7218608,1.0,1.0,1.0,4.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14081,37.9858,23.72732,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14082,37.97682,23.73051,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14083,37.966399633926,23.74005042496916,2.0,3.0,3.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14084,37.99016660327099,23.738546893000603,1.0,1.0,1.0,2.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14085,37.97046,23.71274,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14086,37.9778294,23.7298992,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14087,37.96273,23.7206,0.0,2.0,0.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14088,37.9849676,23.7375067,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14089,37.9849676,23.7375067,1.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14090,37.9648652,23.7227456,1.0,2.0,2.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14091,37.9638669,23.7244518,0.0,2.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14092,37.9635509,23.7303247,1.0,2.0,3.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14093,37.98439647287682,23.724272818565016,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14094,37.965708666448016,23.72501243068847,1.5,3.0,3.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
14095,37.9862633,23.7254824,1.0,1.0,4.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14096,37.97197,23.74713,2.0,2.0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14097,37.9778294,23.7298992,1.0,0.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14098,37.9778294,23.7298992,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14099,37.9778294,23.7298992,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14100,37.9854331,23.7134246,1.0,1.0,1.0,3.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14101,37.98042449814092,23.74103431481112,1.0,2.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14102,38.00915,23.73689,1.0,1.0,1.0,4.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14103,37.96375,23.71798,2.0,2.0,3.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14104,37.95765086273544,23.73316561534424,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,9.37
14105,37.9842181316718,23.7587046995759,2.0,2.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14106,37.980048,23.7300482,2.0,2.0,2.0,1.0,365.0,5.0,5.0,4.5,4.5,4.0,5.0,5.0,2.0
14107,37.99052,23.72284,1.0,2.0,4.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14108,37.9600976,23.7406475,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14109,37.9704908,23.7431062,2.0,3.0,3.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14110,37.96479619999999,23.7418752,2.0,2.0,2.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14111,37.9685011,23.7145636,1.5,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14112,37.9748252,23.7312971,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14113,37.9747701,23.7273748,0.0,3.0,0.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14114,37.9722989,23.732951,1.0,0.0,1.0,1.8,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14115,37.9738457,23.7134767,1.0,1.0,1.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14116,37.984726946884216,23.73376009746056,1.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14117,38.014565783414646,23.735502353656592,1.0,1.0,3.0,2.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14118,37.9848034,23.7371681,1.0,1.0,1.0,1.8,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14119,37.99023659565783,23.735072846835777,3.0,3.0,4.0,2.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
14120,37.9783284997447,23.73058873050848,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14121,38.0038398,23.7146237,1.0,1.0,1.0,2.0,90.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14122,37.9681,23.72511,1.0,1.0,1.0,28.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14123,37.96577,23.74576,1.0,1.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.45
14124,37.9722989,23.732951,1.0,0.0,1.0,1.8,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14125,37.9722989,23.732951,1.0,0.0,1.0,1.8,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14126,37.9671622,23.7248794,1.0,1.0,1.0,1.0,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14127,37.9804925,23.7375997,1.0,1.0,1.0,1.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
14128,37.9948166,23.7295064,1.0,1.0,1.0,1.0,60.0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,4.74
14129,37.96431,23.7241,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14130,37.98445380801885,23.727606956264204,1.0,1.0,2.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14131,37.977131,23.7529637,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14132,37.977258,23.7529417,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14133,38.01419,23.72665,1.0,1.0,1.0,5.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14134,37.9785433,23.7502337,1.5,1.0,2.0,1.0,90.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0
14135,37.9686128,23.7432644,1.0,2.0,3.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14136,37.96168719425713,23.71965140104294,1.0,1.0,2.0,1.8,1125.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.62
14137,37.961701204231375,23.719644024968147,1.0,1.0,1.0,1.8,1125.0,5.0,5.0,4.86,5.0,5.0,4.86,5.0,7.0
14138,37.9838215774364,23.71954045044429,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14139,37.97774299550978,23.72369483113289,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14140,37.98560976029316,23.73162439613781,1.0,2.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14141,37.9909403,23.7217091,1.0,2.0,4.0,1.0,1125.0,4.0,3.0,4.0,5.0,2.0,5.0,3.0,0.94
14142,37.97741462963592,23.72236443862305,1.0,1.0,1.0,1.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14143,37.96171785657831,23.728306440542752,1.0,1.0,1.0,2.0,365.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
14144,37.9946793,23.7309986,0.0,2.0,0.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,5.14
14145,37.992570361929936,23.760734433508983,1.0,2.0,4.0,2.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
